LookupName,SMILES,CID
2-(3-carboxypropanoylamino)hexanoic acid,CCCCC(C(=O)O)NC(=O)CCC(=O)O,3596795
2-(3-carboxypropanoylamino)hexanoic acid,NA,3596795
"{4-butyl-6,8,9-trimethyl-3-oxabicyclo[3.3.1]non-6-en-1-yl}methyl N-cyclohexylcarbamate",CCCCC1C2C(C(CO1)(C(C=C2C)C)COC(=O)NC3CCCCC3)C,3598777
"6-methyl-2-{2,7,10-trihydroxy-3a,3b,6,9a-tetramethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-ylidene}hept-5-enoic acid",CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)O)C)O)C,3600556
"1-(2-hydroxyethyl)-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta(a)phenanthren-7-ol",CC12CCC(CC1CCC3C2CCC4(C3CCC4CCO)C)O,3603882
3-{[(tert-butoxy)carbonyl]amino}-2-({[(9H-fluoren-9-yl)methoxy]carbonyl}amino)propanoic acid,CC(C)(C)OC(=O)NCC(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,3605438
"N-(1,3-dihydroxyoctadec-4-en-2-yl)octadecanamide",CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O,3607830
"N-(1,3-dihydroxyoctadec-4-en-2-yl)octadecanamide",NA,3607830
3-methyl-N-[6-(3-methylbutanoylamino)hexyl]butanamide,CC(C)CC(=O)NCCCCCCNC(=O)CC(C)C,3609868
"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-4-morpholinecarboxamide",C1COCCN1C(=O)NC2=CC3=C(C=C2)OCCO3,3613789
Ethyl 3-amino-2-cyanoprop-2-enoate,CCOC(=O)C(=CN)C#N,3614309
1 proprionylpyrrolidine 2 carboxylic acid,CCC(=O)N1CCCC1C(=O)O,3614637
1-Propionylpyrrolidine-2-carboxylic acid,CCC(=O)N1CCCC1C(=O)O,3614637
2-(2-amino-3-hydroxybutanamido)-4-carbamoylbutanoic acid,CC(C(C(=O)NC(CCC(=O)N)C(=O)O)N)O,3618482
"1,1,2,2-Tetradeuterio-2-[2-(2-undec-10-enoxyethoxy)ethoxy]ethanol",C=CCCCCCCCCCOCCOCCOCCO,3620845
"{4-methyl-2-[(4-propoxyphenyl)methyl]-4,5-dihydro-1,3-oxazol-4-yl}methanol",CCCOC1=CC=C(C=C1)CC2=NC(CO2)(C)CO,3622203
"2,4-dihydroxyheptadec-16-enyl acetate",CC(=O)OCC(CC(CCCCCCCCCCCC=C)O)O,3624980
Avocadene 1-acetate,CC(=O)OCC(CC(CCCCCCCCCCCC=C)O)O,3624980
"2,4-dihydroxyheptadec-16-enyl acetate",NA,3624980
"5-[2-(3,5-Dimethoxyphenyl)ethenyl]-2-methoxyaniline",COC1=C(C=C(C=C1)C=CC2=CC(=CC(=C2)OC)OC)N,3627848
"4-formyl-2,5-dimethyl-1H-pyrrole-3-carboxylate",CC1=C(C(=C(N1)C)C(=O)[O-])C=O,3633482
"N-butyl-2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetamide",CCCCNC(=O)CN1C=NC2=C1C(=O)N(C(=O)N2C)C,3637114
"2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane-1-carboxylic acid",CC1(C(=C)C2CCC1(C2)C(=O)O)C,3637451
"(2S,4R)-1-((S)-1-(2-Aminoacetyl)pyrrolidine-2-carbonyl)-4-hydroxypyrrolidine-2-carboxylic acid",C1CC(N(C1)C(=O)CN)C(=O)N2CC(CC2C(=O)O)O,3639129
"(14S)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",CC12CC(C3C(C1CCC2C(=O)CO)CCC4=CC(=O)C=CC34C)O,3643877
627888-41-9,CCN(CC)CCCN1C(C(=C(C1=O)O)C(=O)C2=C(N=C(S2)C)C)C3=CC=NC=C3,3645081
"4-Methyl-2-oxo-2,3,4,5-tetrahydro-1H-1,5-benzodiazepine-5-carboxylic acid methyl ester",CC1CC(=O)NC2=CC=CC=C2N1C(=O)OC,3645388
"(3aR,5R,6S,6aR)-5-(1,4-dioxaspiro[4.5]decan-3-yl)-6-(3-methylbutoxy)spiro[3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxole-2,1'-cyclohexane]",CC(C)CCOC1C(OC2C1OC3(O2)CCCCC3)C4COC5(O4)CCCCC5,3649918
Ethyl 2-(4-phenylmethoxyanilino)acetate,CCOC(=O)CNC1=CC=C(C=C1)OCC2=CC=CC=C2,3652798
3-[(1-ethoxy-3-hydroxy-1-oxo-3-phenylpropan-2-yl)carbamoyl]propanoic acid,CCOC(=O)C(C(C1=CC=CC=C1)O)NC(=O)CCC(=O)O,3660109
"1-(5-ethyl-6-methylhepta-3,6-dien-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol",CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(=C)C,3662981
Phosphoenol pyruvate(PEP),C=C(C(=O)[O-])OP(=O)([O-])[O-],3674425
2-ureidopentanedioic acid,C(CC(=O)O)C(C(=O)O)NC(=O)N,3679006
N-carbamoylglutamic acid,C(CC(=O)O)C(C(=O)O)NC(=O)N,3679006
Val-C16:0,CCCCCCCCCCCCCCCC(=O)NC(C(C)C)C(=O)O,3687398
2-(benzylamino)pentanedioic acid,C1=CC=C(C=C1)CNC(CCC(=O)O)C(=O)O,3688405
"(3'alpha,5'alpha,9'xi,10'beta)-O-(3-Hydroxy-7-drimen-11-yl)umbelliferone",CC1=CCC2C(C(CCC2(C1COC3=CC4=C(C=C3)C=CC(=O)O4)C)O)(C)C,3693531
"7-((6-hydroxy-2,5,5,8a-tetramethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)methoxy)chromen-2-one",CC1=CCC2C(C(CCC2(C1COC3=CC4=C(C=C3)C=CC(=O)O4)C)O)(C)C,3693531
1-(4-methoxyphenyl)-N-[(4-propan-2-ylphenyl)methyl]benzimidazol-5-amine,CC(C)C1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)OC,3697969
ST-193,CC(C)C1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)OC,3697969
"(4-methyl-2-{[4-(propan-2-yloxy)phenyl]methyl}-4,5-dihydro-1,3-oxazol-4-yl)methanol",CC(C)OC1=CC=C(C=C1)CC2=NC(CO2)(C)CO,3703206
"3-(2H-1,3-benzodioxol-5-yl)-3-(4-methoxyphenyl)propan-1-amine",COC1=CC=C(C=C1)C(CCN)C2=CC3=C(C=C2)OCO3,3703449
"{4-ethenyl-6,8,9-trimethyl-3-oxabicyclo[3.3.1]non-6-en-1-yl}methyl N-butylcarbamate",CCCCNC(=O)OCC12COC(C(C1C)C(=CC2C)C)C=C,3707716
"Analogue of ethyl 4-((1S,2S,11S,16S,5R,7R,10R,14R,15R)-5,16-dihydroxy-2,15-dimethyltetracy clo(8.7.0.0<2,7>.0<11,15>)heptadec-14-yl)pentanoate",CCOC(=O)CCC(C)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,3718364
"ethyl 4-((1S,2S,11S,16S,5R,7R,10R,14R,15R)-5,16-dihydroxy-2,15-dimethyltetracy clo(8.7.0.0<2,7>.0<11,15>)heptadec-14-yl)pentanoate",CCOC(=O)CCC(C)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,3718364
"3-Hydroxy-10,13-dimethyl-17-[1-(3-methyl-2,3,4,5-tetrahydropyridin-6-yl)ethyl]-1,2,3,4,5,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-6-one",CC1CCC(=NC1)C(C)C2CCC3C2(CCC4C3CC(=O)C5C4(CCC(C5)O)C)C,3721430
Petiline,CC1CCC(=NC1)C(C)C2CCC3C2(CCC4C3CC(=O)C5C4(CCC(C5)O)C)C,3721430
Petiline,NA,3721430
"3-{[(3-methoxypropyl)amino]methyl}-5,8a-dimethyl-2H,3H,3aH,4H,6H,7H,8H,8aH,9H,9aH-naphtho[2,3-b]furan-2-one",CC1=C2CC3C(CC2(CCC1)C)OC(=O)C3CNCCCOC,3724514
"3-({[2-(cyclohex-1-en-1-yl)ethyl]amino}methyl)-4a-hydroxy-5-methoxy-5,8a-dimethyl-dodecahydronaphtho[2,3-b]furan-2-one",CC12CCCC(C1(CC3C(C2)OC(=O)C3CNCCC4=CCCCC4)O)(C)OC,3728324
"[2-Amino-1-(3,4-dimethoxyphenyl)ethyl]dimethylamine",CN(C)C(CN)C1=CC(=C(C=C1)OC)OC,3734226
"6-(2-hydroxyacetyl)-7,11-dimethyl-5-oxapentacyclo[8.8.0.0²,⁷.0⁴,⁶.0¹¹,¹⁶]octadec-15-en-14-one",CC12CCC(=O)C=C1CCC3C2CCC4(C3CC5C4(O5)C(=O)CO)C,3735159
3-(furan-2-yl)-6-methylheptan-1-amine,CC(C)CCC(CCN)C1=CC=CO1,3735777
N-[(3-ethoxy-4-hydroxyphenyl)methylideneamino]nonanamide,CCCCCCCCC(=O)NN=CC1=CC(=C(C=C1)O)OCC,3737490
"(1R,4R)-bis((1R,2R,4S,5S)-9-methyl-3-oxa-9-azatricyclo(3.3.1.0(2,4))nonan-7-yl) 1-phenyl-1,2,3,4-tetrahydronaphthalene-1,4-dicarboxylate",CN1C2CC(CC1C3C2O3)OC(=O)C4CCC(C5=CC=CC=C45)(C6=CC=CC=C6)C(=O)OC7CC8C9C(O9)C(C7)N8C,3738803
"(1R,4R)-bis((1R,2R,4S,5S)-9-methyl-3-oxa-9-azatricyclo(3.3.1.0(2,4))nonan-7-yl) 1-phenyl-1,2,3,4-tetrahydronaphthalene-1,4-dicarboxylate",NA,3738803
"methyl 4-{7,11-dihydroxy-9a,11a-dimethyl-4-oxo-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}pentanoate",CC(CCC(=O)OC)C1CCC2C1(C(CC3C2C(=O)CC4C3(CCC(C4)O)C)O)C,3740038
"9a,11a-dimethyl-7-oxo-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl 3-(piperidin-1-yl)propanoate",CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4OC(=O)CCN5CCCCC5)C,3747792
"Analogue of 3-hydroxy-N-((6R,9R,12R,15R,18S,23aS)-22-hydroxy-18-isobutyl-2,3,3,5,9,11-hexamethyl-6-(3-methylbutan-2-yl)-1,4,7,10,13,16,19-heptaoxo-12-phenyldocosahydropyrrolo(1,2-g)(1,4,7,10,13,16,19)oxahexaazacyclohenicosin-15-yl)picolinamide",CC1C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)N2CC(CC2C(=O)N(C(C(=O)N(C(C(=O)N1)C(C)C(C)C)C)(C)C)C)O)CC(C)C)NC(=O)C3=C(C=CC=N3)O)C4=CC=CC=C4)C,3748438
"(5S,10S,13S)-17-acetyl-10,13-dimethyl-2,3,4,5,6,7,8,9,10,11,12,13,14,15-tetradecahydro-1H-cyclopenta(a)phenanthren-3-yl decanoate",CCCCCCCCCC(=O)OC1CCC2(C(C1)CCC3C2CCC4(C3CC=C4C(=O)C)C)C,3748770
ReSpect:PT212460 Palatinose Monohydrate,C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O,3749604
Isomajdine,CC1C2CN3CCC4(C3CC2C(=CO1)C(=O)OC)C5=C(C(=C(C=C5)OC)OC)NC4=O,3753277
"1-{14-hydroxy-7,11-dimethyl-5-oxapentacyclo[8.8.0.0²,⁷.0⁴,⁶.0¹¹,¹⁶]octadecan-6-yl}ethan-1-one",CC(=O)C12C(O1)CC3C2(CCC4C3CCC5C4(CCC(C5)O)C)C,3756465
"3-(Adamantan-1-YL)-1-benzyl-7,9-dimethyl-1H,4H,6H,7H,8H,9H-[1,2,4]triazino[4,3-G]purine-6,8-dione",CN1C2=C(C(=O)N(C1=O)C)N3CC(=NN(C3=N2)CC4=CC=CC=C4)C56CC7CC(C5)CC(C7)C6,3758077
"3-adamantanyl-7,9-dimethyl-1-benzyl-5,7,9-trihydro-4H-1,2,4-triazino(4,3-h)pur ine-6,8-dione",CN1C2=C(C(=O)N(C1=O)C)N3CC(=NN(C3=N2)CC4=CC=CC=C4)C56CC7CC(C5)CC(C7)C6,3758077
(2-Oxopiperidin-1-yl)acetic acid,C1CCN(C(=O)C1)CC(=O)O,3760176
"N'-[(1H-indol-3-yl)methylidene]dispiro[cyclohexane-1,4'-[3,5,7,10,12]pentaoxatricyclo[7.3.0.0²,⁶]dodecane-11',1''-cyclohexane]-8'-carbohydrazide",C1CCC2(CC1)OC3C(O2)C(OC4C3OC5(O4)CCCCC5)C(=O)NN=CC6=CNC7=CC=CC=C76,3761316
3-methyl-2-((pyrrolidin-2-yl)formamido)pentanoic acid,CCC(C)C(C(=O)O)NC(=O)C1CCCN1,3764656
3-methyl-2-[(pyrrolidin-2-yl)formamido]pentanoic acid,CCC(C)C(C(=O)O)NC(=O)C1CCCN1,3764656
"11-(3-butoxy-2-hydroxypropyl)-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-dien-6-one",CCCCOCC(CN1CC2CC(C1)C3=CC=CC(=O)N3C2)O,3764872
5-Methoxy-2-(((5-methylisoxazol-3-yl)amino)methyl)phenol,CC1=CC(=NO1)NCC2=C(C=C(C=C2)OC)O,3765400
"2-(1,3-Dioxoisoindolin-2-yl)-N-(p-tolyl)butanamide",CCC(C(=O)NC1=CC=C(C=C1)C)N2C(=O)C3=CC=CC=C3C2=O,3769772
"7-(but-2-en-1-yl)-8-[(2-hydroxyethyl)amino]-1,3-dimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",CC=CCN1C2=C(N=C1NCCO)N(C(=O)N(C2=O)C)C,3769839
"1-hydroxy-8,9a,11a-trimethyl-1H,2H,3H,3aH,3bH,4H,5H,5aH,6H,7H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one",CC1=CC2(C(CCC3C2CCC4(C3CCC4O)C)CC1=O)C,3772695
"9a,11a-dimethyl-1,2,3,3a,3b,4,6,8,9,9a,9b,10,11,11a-tetradecahydrospiro[cyclopenta[a]phenanthrene-7,2'-[1,3]dioxolan]-1-ol",CC12CCC3C(C1CCC2O)CC=C4C3(CCC5(C4)OCCO5)C,3772814
"{6,8,9-trimethyl-4-pentyl-3-oxabicyclo[3.3.1]non-6-en-1-yl}methyl N-cyclohexylcarbamate",CCCCCC1C2C(C(CO1)(C(C=C2C)C)COC(=O)NC3CCCCC3)C,3773010
2-{7-[2-(3-hydroxyoct-1-en-1-yl)-5-oxocyclopentyl]heptanamido}-3-methylbutanoic acid,CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)NC(C(C)C)C(=O)O)O,3773488
"10,14-dimethyl-5-{[(2-methylpropyl)amino]methyl}-2,7-dioxatetracyclo[8.4.0.0¹,³.0⁴,⁸]tetradecan-6-one",CC1CCCC2(C13C(O3)C4C(C2)OC(=O)C4CNCC(C)C)C,3774613
11-Hexadecynyl acetate,CCCCC#CCCCCCCCCCCOC(=O)C,3775342
"(2R,3R,4S,6R)-6-((10-formyl-5,14-dihydroxy-13-methyl-17-(5-oxo-2,5-dihydrofuran-3-yl)hexadecahydro-1H-cyclopenta(a)phenanthren-3-yl)oxy)-4-methoxy-2-methyltetrahydro-2H-pyran-3-yl acetate",CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)OC(=O)C,3776486
"[(1R,8R,12R,14R)-8,12-dimethyl-3-oxo-2,13-dioxatetracyclo[7.5.0.01,5.012,14]tetradecan-4-yl]methyl-ethyl-dimethylazanium",CC[N+](C)(C)CC1C2CCC(C3C2(C4C(O4)(CC3)C)OC1=O)C,3777299
"2-(2-hydroxy-2,5,5,8a-tetramethyl-decahydronaphthalen-1-yl)acetic acid",CC1(CCCC2(C1CCC(C2CC(=O)O)(C)O)C)C,3777350
2-(Formylamino)pyridine,C1=CC=NC(=C1)NC=O,3781604
"5,9-dimethyldeca-4,8-dien-1-yl 3-methylbutanoate",CC(C)CC(=O)OCCCC=C(C)CCC=C(C)C,3782753
Arachidoyl Ethanolamide,CCCCCCCCCCCCCCCCCCCC(=O)NCCO,3787294
N-(2-hydroxyethyl)icosanamide,CCCCCCCCCCCCCCCCCCCC(=O)NCCO,3787294
Val-C5:0,CCCCC(=O)NC(C(C)C)C(=O)O,3797167
Val-C5:0,NA,3797167
"5-{[4-(Ethoxycarbonyl)phenyl]carbamoyl}-4-methoxy-6,6-dimethyl-5,6,7,8-tetrahydro[1,3]dioxolo[4,5-g]isoquinolin-6-ium",CCOC(=O)C1=CC=C(C=C1)NC(=O)C2C3=C(C4=C(C=C3CC[N+]2(C)C)OCO4)OC,3798145
2-[(4-hydroxy-4-methyloxan-3-yl)amino]acetic acid,CC1(CCOCC1NCC(=O)O)O,3799385
"2-hydroxy-16-(hydroxymethyl)-2,7,11-trimethyl-6,14,19-trioxatetracyclo[10.6.1.0⁵,⁷.0¹³,¹⁷]nonadec-16-en-15-one",CC1CCCC2(C(O2)CCC(C3CC4=C(C(=O)OC4C1O3)CO)(C)O)C,3800001
3-(4-Isopropylphenyl)propionic acid,CC(C)C1=CC=C(C=C1)CCC(=O)O,3801021
2-Methoxy-5-methylbenzonitrile,CC1=CC(=C(C=C1)OC)C#N,3801023
"[(3,4-dimethoxyphenyl)methyl]({2-[2,2-dimethyl-4-(3-methylbutyl)oxan-4-yl]ethyl})amine",CC(C)CCC1(CCOC(C1)(C)C)CCNCC2=CC(=C(C=C2)OC)OC,3801985
(2S)-3-hydroxy-2-[(3-oxo-3-phenylpropyl)azaniumyl]propanoate,C1=CC=C(C=C1)C(=O)CCNC(CO)C(=O)O,3814679
"N-(2,2-dimethyloxan-4-yl)-N-(3-hydroxypropyl)acetamide",CC(=O)N(CCCO)C1CCOC(C1)(C)C,3820108
"2-[1-(3,4-dimethoxyphenyl)-4a-hydroxy-decahydroisoquinolin-2-yl]acetamide",COC1=C(C=C(C=C1)C2C3CCCCC3(CCN2CC(=O)N)O)OC,3822246
(2S)-4-amino-2-((2R)-2-((2S)-1-(2-(2-aminoacetamido)-4-methylpentanoyl)pyrrolidine-2-carboxamido)-3-mercaptopropanamido)-4-oxobutanoic (tert-butyl carbonic) anhydride,NA,3826413
(2R)-methyl 3-methyl-2-(2-((4-methyl-2-oxo-2H-chromen-7-yl)oxy)acetamido)pentanoate,CCC(C)C(C(=O)OC)NC(=O)COC1=CC2=C(C=C1)C(=CC(=O)O2)C,3833774
ethyl 2-(2-amino-4-methylpentanamido)acetate,CCOC(=O)CNC(=O)C(CC(C)C)N,3835155
2-[(pyrrolidin-2-yl)formamido]butanedioic acid,NA,3838871
"7,9,11-trimethyl-3-pentyl-2,4-dioxaspiro[5.5]undec-8-ene",CCCCCC1OCC2(CO1)C(CC(=CC2C)C)C,3839279
"1-(4-aminophenyl)-2-(dimethylamino)propane-1,3-diol",CN(C)C(CO)C(C1=CC=C(C=C1)N)O,3840601
"5-[(1,2-dihydroacenaphthylen-5-yl)methyl]-1,3-dimethyl-5-({6-oxo-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-dien-11-yl}methyl)-1,3-diazinane-2,4,6-trione",CN1C(=O)C(C(=O)N(C1=O)C)(CC2=CC=C3CCC4=C3C2=CC=C4)CN5CC6CC(C5)C7=CC=CC(=O)N7C6,3841787
3-(3-hydroxyoct-1-en-1-yl)-2-[7-oxo-7-(pyrrolidin-1-yl)heptyl]cyclopentan-1-one,CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)N2CCCC2)O,3842786
"7-ethyl-7-methyl-2-oxo-1H,2H,5H,7H,8H-pyrano[4,3-b]pyridine-3-carboxylic acid",CCC1(CC2=C(CO1)C=C(C(=O)N2)C(=O)O)C,3846406
(2-Oxoazepan-1-yl)acetic acid,C1CCC(=O)N(CC1)CC(=O)O,3855720
Isokobusone,CC1(CC2C1CCC(=C)C(CCC2=O)O)C,3860435
"3-(4-Morpholinyl)-1-(2-propoxyphenyl)-2,5-pyrrolidinedione",CCCOC1=CC=CC=C1N2C(=O)CC(C2=O)N3CCOCC3,3860882
"3-(4-morpholinyl)-1-(2-propoxyphenyl)-2,5-pyrrolidinedione",CCCOC1=CC=CC=C1N2C(=O)CC(C2=O)N3CCOCC3,3860882
"Ethyl 2-amino-6-(hydroxymethyl)-8-oxo-4-(pyridin-3-yl)-4,8-dihydropyrano[3,2-b]pyran-3-carboxylate",CCOC(=O)C1=C(OC2=C(C1C3=CN=CC=C3)OC(=CC2=O)CO)N,3864715
"ethyl 2-amino-6-(hydroxymethyl)-8-oxo-4-(3-pyridyl)-4H-pyrano(3,2-b)pyran-3-ca rboxylate",CCOC(=O)C1=C(OC2=C(C1C3=CN=CC=C3)OC(=CC2=O)CO)N,3864715
"N,N'-Dibenzyl-N,N'-diisopropyl-malonamide",CC(C)N(CC1=CC=CC=C1)C(=O)CC(=O)N(CC2=CC=CC=C2)C(C)C,3868220
Havanensin,CC1(C2CC(C3(C(C2(C(CC1O)O)C)CCC4(C35C(O5)CC4C6=COC=C6)C)C)O)C,3887492
N-phenethyloctadecanamide,NA,3899104
3-Methoxypropyl isocyanide,COCCC[N+]#[C-],3902622
4-(Pyridin-2-yl)but-3-yn-2-ol,CC(C#CC1=CC=CC=N1)O,3905160
ethyl 1-decyl-5-hydroxy-2-methyl-1H-indole-3-carboxylate,CCCCCCCCCCN1C(=C(C2=C1C=CC(=C2)O)C(=O)OCC)C,3908382
ethyl 1-decyl-5-hydroxy-2-methylindole-3-carboxylate,CCCCCCCCCCN1C(=C(C2=C1C=CC(=C2)O)C(=O)OCC)C,3908382
N-(4-methoxy-2-nitrophenyl)cyclopropanecarboxamide,COC1=CC(=C(C=C1)NC(=O)C2CC2)[N+](=O)[O-],3918214
"methyl 4-{9a,11a-dimethyl-4,11-dioxo-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}pentanoate",CC(CCC(=O)OC)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCCC4)C)C,3919955
"1-hydroxy-1-(2-hydroxyacetyl)-9a,11a-dimethyl-1H,2H,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one",CC12CCC(=O)C=C1CCC3C2CCC4(C3=CCC4(C(=O)CO)O)C,3922166
"Tyrosine-N-acetyl,methyl ester",CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)OC,3938252
methyl N-acetyltyrosinate,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)OC,3938252
"Ethyl 3-formyl-2,4-dihydroxy-6-methylbenzoate",CCOC(=O)C1=C(C(=C(C=C1C)O)C=O)O,3940691
"Haematommic Acid, Ethyl Ester",CCOC(=O)C1=C(C(=C(C=C1C)O)C=O)O,3940691
"1-[5-(dimethylamino)-5a,7-dihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl]ethan-1-one",CC(=O)C1CCC2C1(CCC3C2CC(C4(C3(CCC(C4)O)C)O)N(C)C)C,3942951
"(6E,10E)-2-hydroxy-2,6,10-trimethyl-12-(2-oxochromen-7-yloxy)dodeca-6,10-dien- 3-one",CC(=CCCC(=CCOC1=CC2=C(C=C1)C=CC(=O)O2)C)CCC(=O)C(C)(C)O,3949404
"2,4-Dihydroxyheptadec-16-ynyl acetate",CC(=O)OCC(CC(CCCCCCCCCCCC#C)O)O,3952079
Avocadyne Acetate,CC(=O)OCC(CC(CCCCCCCCCCCC#C)O)O,3952079
Avocadyne Acetate,NA,3952079
"(4E,5R)-1-[2-(diethylamino)ethyl]-4-[hydroxy-(3-methyl-4-propan-2-yloxyphenyl)methylidene]-5-(4-nitrophenyl)pyrrolidine-2,3-dione",CCN(CC)CCN1C(C(=C(C2=CC(=C(C=C2)OC(C)C)C)O)C(=O)C1=O)C3=CC=C(C=C3)[N+](=O)[O-],3959851
"5,6,7,8-tetrahydro-2H-chromen-2-one",C1CCC2=C(C1)C=CC(=O)O2,3964390
N-ethyl-N'-(2-methoxyethyl)ethanediamide,CCNC(=O)C(=O)NCCOC,3966449
"methyl 4-{4,5,7,11-tetrahydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}pentanoate",NA,3971893
1-(2-amino-4-methylpentanoyl)pyrrolidine-2-carboxylic acid,CC(C)CC(C(=O)N1CCCC1C(=O)O)N,3977067
1-amino-2-methylpent-1-en-3-one,CCC(=O)C(=CN)C,3980138
"6a-methyl-2-oxo-2H,4aH,4bH,5H,6H,6aH,7H,8H,9H,9aH,9bH,10H,11H,11aH-indeno[5,4-f]chromen-7-yl acetate",CC(=O)OC1CCC2C1(CCC3C2CCC4C3C=CC(=O)O4)C,3981244
"4-{9a,11a-dimethyl-7-oxo-1H,2H,3H,3aH,3bH,4H,5H,5aH,6H,7H,8H,9H,9aH,9bH,11aH-cyclopenta[a]phenanthren-1-yl}pentanoic acid",CC(CCC(=O)O)C1CCC2C1(C=CC3C2CCC4C3(CCC(=O)C4)C)C,3981544
Golotimod (CCS=178.65),NA,3989307
(2R)-5-[[(1S)-1-carboxy-2-(1H-indol-3-yl)ethyl]amino]-2-(deuterioamino)-5-oxopentanoic acid,NA,3989307
methyl 3-methyl-2-{[(propan-2-yl)carbamoyl]amino}pentanoate,CCC(C)C(C(=O)OC)NC(=O)NC(C)C,3994281
2-{[(tert-butoxy)carbonyl](methyl)amino}-3-methylbutanoic acid,CC(C)C(C(=O)O)N(C)C(=O)OC(C)(C)C,4003029
"ethyl 7-[(2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]heptanoate",CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)OCC)O)O,4013029
"3-(4-Hydroxyphenyl)-1-(2,4,6-trimethoxyphenyl)prop-2-en-1-one",COC1=CC(=C(C(=C1)OC)C(=O)C=CC2=CC=C(C=C2)O)OC,4013485
"4-Hydroxy-2',4',6'-trimethoxychalcone",COC1=CC(=C(C(=C1)OC)C(=O)C=CC2=CC=C(C=C2)O)OC,4013485
"Methyl 2-amino-6-(hydroxymethyl)-8-oxo-4-(pyridin-3-yl)-4,8-dihydropyrano[3,2-b]pyran-3-carboxylate",COC(=O)C1=C(OC2=C(C1C3=CN=CC=C3)OC(=CC2=O)CO)N,4021820
"methyl 2-amino-6-(hydroxymethyl)-8-oxo-4-(3-pyridyl)-4H-pyrano(3,2-b)pyran-3-c arboxylate",COC(=O)C1=C(OC2=C(C1C3=CN=CC=C3)OC(=CC2=O)CO)N,4021820
"4-(3-fluorophenyl)-2-methyl(1,2,5-trihydropyrimidino(1,2-a)benzimidazol-3-yl) phenyl ketone",CC1C(=C(N2C3=CC=CC=C3N=C2N1)C4=CC(=CC=C4)F)C(=O)C5=CC=CC=C5,4025677
"4-(3-fluorophenyl)-2-methyl(1,2,5-trihydropyrimidino(1,2-a)benzimidazol-3-yl) phenyl ketone",NA,4025677
2-octyltridecanedioic acid,CCCCCCCCC(CCCCCCCCCCC(=O)O)C(=O)O,4026101
Triton X-100R.2,CC(C)(C)CC(C)(C)C1CCC(CC1)OCCOCCO,4027936
N-(2-(3-Benzyloxy-4-methoxy-phenyl)-ethyl)-formamide,COC1=C(C=C(C=C1)CCNC=O)OCC2=CC=CC=C2,4055158
